0.052912, 0.576059, 0.845446
-0.709728, -0.712213, 0.169815
0.0114082, -0.940465, -0.353436
-0.936306, -0.310027, -0.26874
0.16883, -0.316321, 0.933846
0.297454, -0.576695, 0.742053
-0.834093, -0.2104, -0.524549
0.0198347, -0.213556, 0.95381
0.967624, 0.151201, 0.167686
0.753426, -0.339513, -0.599509
1.02061, -0.032276, 0.0426579
0.980976, -0.0308402, -0.28793
0.225643, -0.613272, -0.739883
-0.135001, 0.969205, 0.163074
0.476943, 0.752788, -0.452861
0.976708, 0.125679, 0.234073
0.0669649, 0.996899, 0.203802
0.176411, 0.460753, 0.852092
-0.793329, 0.484197, 0.417958
-0.586375, 0.577001, -0.519204
-0.808373, 0.575077, -0.0701747
-0.462804, 0.671727, -0.553626
-0.727957, 0.515987, 0.482768
-0.37182, 0.0966357, 0.852856
-0.934379, 0.0488746, 0.344117
0.453468, 0.652221, 0.453861
-0.807615, 0.553433, 0.0949489
-0.526003, -0.442935, 0.712229
-0.841831, -0.550959, -0.0420511
0.0261953, 0.591576, -0.754643
0.794952, 0.244577, -0.687353
-0.6344, -0.393019, -0.677156
0.917123, -0.00905301, -0.397168
0.0278875, -0.711056, -0.699836
-0.359536, -0.940859, 0.22421
0.944817, 0.0638328, -0.00640057
-0.835738, -0.497857, 0.157113
-0.933804, 0.391543, -0.106615
0.381315, 0.714633, 0.560383
0.78184, -0.628196, -0.302528
-0.962902, -0.250851, -0.22412
0.205206, -0.797359, -0.547883
0.286914, 0.426493, -0.807444
-0.89729, 0.240573, 0.355303
-0.0342753, -0.959525, 0.282052
-0.0161155, 0.868542, 0.483279
0.274072, 0.0727543, 0.92424
-0.855309, 0.184317, -0.480757
0.926465, -0.113836, -0.215204
-0.2658, 0.540656, -0.790267
0.289041, -0.00610884, 0.888047
0.368502, -0.0762367, 0.934571
-0.470832, -0.066259, -0.875777
-0.807944, 0.488777, 0.352075
0.0533802, -0.901016, -0.384462
-0.391759, -0.856177, 0.245712
0.314334, 0.505196, 0.727232
0.41918, 0.905494, -0.253213
0.424009, 0.0471017, 0.950747
0.437765, -0.359025, 0.786418
-0.446701, 0.132589, -0.926574
-0.166269, -0.877119, 0.433874
-0.743279, -0.389808, -0.5155
0.6392, -0.299285, 0.75229
0.152208, 1.01759, 0.0405244
-0.285734, -0.121798, 0.961164
-0.302213, 0.852483, -0.412562
0.34291, 0.874155, -0.26019
-0.60514, -0.736274, -0.280772
-0.0503167, 0.584158, -0.804475
0.347316, -0.0128239, 0.936223
0.56121, -0.669014, -0.505963
-0.59943, -0.674299, -0.348123
-0.763839, 0.464676, -0.426936
-0.360936, -0.310046, 0.825598
0.871618, -0.417198, 0.0639408
0.119286, 1.04786, 0.201578
-0.508422, 0.705803, -0.430922
-0.416683, 0.287877, -0.855041
-0.273011, -0.610259, 0.811972
0.321143, 0.935116, -0.12038
0.456558, -0.842419, -0.110172
0.870225, -0.0352248, -0.305854
0.739684, -0.595332, -0.428495
-0.066025, -0.974168, -0.115258
0.432333, -0.812045, -0.381289
0.0281283, 0.670002, 0.819043
-0.509882, -0.0381244, 0.854299
0.900822, 0.280681, -0.340813
-0.35028, -0.77053, 0.525017
0.291941, -0.676806, 0.714334
-0.736571, 0.642046, 0.279184
0.638729, -0.187751, 0.722729
-0.113336, -0.929011, -0.324974
0.621452, 0.417193, 0.732127
0.948049, 0.0949839, 0.305031
-0.811492, 0.382659, -0.365098
0.0855408, -0.424412, 0.844992
-0.711227, -0.644847, 0.404979
-0.164456, 0.565183, 0.68562
-0.487188, -0.28802, -0.809288
0.168602, -0.812849, -0.58633
-0.716215, -0.702476, -0.0760671
0.288948, 0.653263, 0.723623
0.473478, 0.253395, 0.764291
-0.0810033, 0.0519212, 0.941422
-0.757157, 0.294623, 0.527915
-0.408037, 0.276021, 0.875645
0.0989549, 0.106857, 0.996832
-0.659434, -0.641102, -0.405797
-0.471285, 0.543625, 0.676388
-0.233226, 0.957591, 0.307168
0.258651, 0.157951, 0.94482
-0.238094, -0.873444, -0.452937
-0.775387, -0.319144, -0.572427
-0.765288, 0.649787, 0.176822
0.395752, -0.907734, -0.0552093
0.313026, -0.328683, -0.920782
-0.0293586, -0.569926, -0.872394
-0.535719, 0.622625, 0.515427
0.930453, -0.225409, 0.156264
0.551881, -0.854448, 0.142319
-0.344423, 0.863525, 0.433034
0.211483, 0.594162, 0.802191
-0.205635, 0.843802, -0.420407
-0.519489, -0.822041, -0.0992339
-0.330055, 0.916894, -0.162206
-0.597577, -0.0547942, 0.85815
-0.907429, -0.351078, 0.133641
0.918799, 0.357039, -0.075309
-0.652454, 0.683825, -0.102252
-0.996357, 0.0244015, 0.12382
-0.384836, -0.863196, 0.30227
0.913623, 0.229798, 0.321884
-0.0166993, -0.0460221, 1.01048
0.714372, -0.723688, 0.0358217
0.224096, 0.632271, -0.71449
-0.605682, -0.82263, -0.28236
-0.837919, -0.12021, 0.533224
0.76021, 0.531861, -0.199061
0.286916, -0.342435, 0.90421
0.417985, -0.871479, -0.250192
0.803683, 0.168316, 0.668999
0.400817, -0.736884, 0.599742
-0.927867, 0.36395, -0.00771296
-0.855781, -0.270975, 0.39084
-0.0320063, -0.87778, 0.510025
0.710091, 0.458877, -0.578205
-0.699213, -0.323216, 0.684883
-0.321011, -0.391578, -0.866607
-0.353031, 0.409903, 0.845206
-0.669549, -0.0575227, -0.689724
-0.456968, 0.776348, 0.455097
-0.511052, 0.236973, 0.842018
0.403766, -0.255336, -0.919462
0.330467, 0.331702, 0.894241
0.997199, 0.00712162, -0.0603586
-0.253556, -0.268305, 0.919315
0.777008, 0.42566, 0.454294
0.200189, -0.851108, 0.417591
-0.572548, -0.757529, 0.278071
-0.530627, -0.720289, -0.560077
0.0172253, 1.02055, -0.108814
0.955316, 0.454838, -0.0864855
0.012365, -1.00446, -0.0381559
0.0401987, 0.983086, 0.157646
-0.392893, -0.691739, 0.599329
0.651474, -0.752521, -0.0876506
-0.801345, 0.537367, -0.0238151
0.0923884, -0.167315, -0.976753
-0.111678, 0.101055, -0.950801
-0.915771, 0.249501, 0.276482
0.667789, 0.414005, 0.590074
-0.343106, -0.194276, 0.908308
0.868037, -0.384418, -0.0330553
-0.628418, 0.378084, -0.736894
0.847031, -0.411488, 0.402086
0.796632, 0.00617671, -0.617072
-0.707858, 0.710062, -0.0185067
-0.844223, 0.478323, 0.378684
0.368424, -0.132409, -0.913699
0.0843535, 0.186626, -0.993741
0.278938, -0.622639, -0.754697
-0.0997378, -0.894983, 0.474758
-0.759792, -0.587688, -0.213154
0.0731447, 0.157492, 0.979548
0.00179317, 0.59674, -0.791865
-0.367979, 0.925794, -0.0175205
-0.222953, -0.101713, 0.978564
-0.529576, -0.331403, -0.785149
0.822112, -0.351449, -0.397704
-0.724186, -0.602518, -0.0565888
-0.330032, 0.552689, 0.717285
0.589822, -0.215344, -0.808348
0.639829, -0.767681, 0.217302
-0.449049, -0.885017, -0.250373
0.493801, -0.677272, 0.441786
0.635545, -0.532569, -0.592114
-0.426282, -0.0842851, -0.849241
-0.0486002, 0.948857, -0.29585
0.656676, -0.692306, -0.484495
-0.824565, -0.0774599, -0.570475
-0.325965, 0.759122, 0.51661
0.701103, 0.0117925, -0.601967
-0.0449632, 0.433971, 0.89117
0.113261, -0.729198, 0.726759
-0.855943, -0.477556, 0.265764
-0.649043, 0.688517, 0.318887
-0.00513173, -0.225886, 1.04844
0.964645, -0.197128, 0.0887636
0.501991, -0.1027, -0.883277
-0.748513, 0.533127, -0.33919
-0.712934, 0.0274035, 0.712366
0.500654, 0.677637, 0.567098
0.881895, -0.10308, 0.332434
0.707026, -0.776098, -0.0583135
-0.587334, -0.486119, 0.593769
0.187046, -0.653453, -0.72211
-0.679284, -0.435774, -0.607807
0.435953, 0.673807, -0.625006
0.74956, 0.210131, -0.648073
-0.207537, -0.940526, -0.177151
0.916412, -0.260331, -0.398938
-0.550049, 0.161117, -0.879617
0.13114, -0.0261655, 0.99782
-0.316012, 0.663483, -0.65977
-0.350072, -0.923313, 0.26307
-0.377092, -0.883486, 0.341775
0.327362, -0.890907, -0.319977
0.935116, 0.163988, -0.0386926
0.867121, -0.117785, 0.547012
-0.769755, 0.581256, -0.133922
-0.455938, -0.62979, -0.749495
0.931153, -0.140666, -0.0231326
0.00460613, 0.635238, -0.751944
0.763755, -0.0188939, -0.685282
-0.907484, -0.09689, 0.555724
0.752589, -0.542847, -0.286138
-0.21142, -0.492084, -0.861552
-0.335727, 0.226552, -0.900653
-0.695681, -0.259478, -0.690158
-0.281676, -0.982046, 0.114602
0.548565, -0.326105, 0.799348
0.325147, -0.978688, -0.0504206
0.220021, 0.348856, -0.910441
-0.68623, -0.564718, 0.406325
-0.643197, -0.581398, 0.450424
-0.288377, -0.473272, 0.841528
0.247384, 0.927326, 0.282668
0.96846, 0.303936, -0.0462569
-0.108861, 0.0742789, -1.0023
0.658047, -0.401702, 0.711237
-0.293219, -0.832528, 0.530517
0.0212988, -0.00161374, 1.01405
0.249345, -0.197734, -0.95415
-0.793391, -0.36811, -0.520621
-0.838709, -0.554511, -0.229944
-0.946999, 0.286838, -0.136243
0.506931, -0.834473, -0.167757
0.390114, 0.136486, 0.923195
0.224763, -0.59058, 0.762735
-0.656897, 0.560039, 0.484574
0.0616186, 0.583109, -0.830456
0.648566, 0.554246, -0.562733
0.6889, 0.308973, -0.529304
0.325045, -0.571832, -0.716278
0.662368, -0.603995, 0.454967
0.234564, -0.899134, -0.406745
-0.502554, -0.78776, -0.127539
-0.211977, -0.750795, -0.585674
0.182417, 0.499348, -0.812295
0.112897, 1.01163, -0.105795
0.811467, 0.466219, -0.220571
0.968214, -0.129447, -0.16713
0.974776, 0.361939, -0.0968546
-0.182098, -0.580728, -0.799557
-0.938879, 0.340045, -0.183108
0.91055, 0.33412, 0.0279528
-0.833132, 0.223068, 0.488938
0.384777, -0.354553, -0.765958
-0.934369, 0.0362609, -0.29991
-0.565273, 0.454028, -0.684981
-0.917048, -0.115805, 0.37216
-0.246295, 1.00009, -0.217267
0.290466, 0.921379, 0.419657
0.884701, -0.40603, -0.332589
0.0506258, -0.789538, -0.573548
-0.963328, -0.0523238, -0.220741
-0.408935, 0.569788, 0.712228
0.930529, 0.0700951, -0.300792
0.14253, -0.928686, 0.24385
0.9226, 0.581952, -0.018997
0.118061, -0.65925, -0.718238
0.590576, -0.26694, -0.715624
-0.245183, -0.0181219, -0.97804
-0.496835, -0.672523, -0.56639
0.604098, -0.824198, 0.0642582
0.516592, -0.775457, 0.261186
-0.95472, -0.144296, -0.0421135
-0.404267, -0.0348815, -0.895986
-0.353787, -0.943496, -0.044029
0.216067, 0.961989, 0.278673
0.55449, 0.480143, -0.625626
-0.0654974, 0.870805, 0.469952
0.67218, 0.444189, 0.582387
-0.512855, -0.322747, -0.791962
-0.769461, 0.502166, -0.480782
0.476445, 0.270504, 0.827037
-0.727667, 0.545339, -0.264004
0.792359, -0.460945, 0.456655
-0.365192, -0.257486, 0.855195
0.848081, 0.207609, -0.468647
-0.527251, 0.308986, -0.775304
0.325561, -0.878114, -0.461515
-0.59604, 0.171009, 0.797845
-0.496546, 0.153881, -0.875504
-0.505268, 0.270953, -0.81468
0.409312, -0.425462, 0.77362
0.974691, 0.212941, 0.0933523
-0.311484, -0.810425, 0.440629
0.751696, 0.242207, -0.595304
0.381268, -0.954458, 0.0761679
-0.226304, 0.882199, -0.397546
0.197792, 0.832544, -0.564971
0.0817395, -0.145528, -1.05063
-0.0323367, 1.00633, -0.12746
-0.636443, -0.627445, -0.513979
-0.679511, -0.250192, 0.63268
-0.727668, 0.00507475, 0.705808
0.857106, 0.245715, 0.439701
0.671139, -0.643669, 0.355298
-0.359118, -0.938931, 0.0165232
0.167525, -0.963397, 0.308989
0.0131136, -1.06103, 0.0237754
-0.901274, 0.467175, 0.129779
0.948441, 0.117018, -0.474136
0.844917, 0.229014, -0.374673
-0.691158, 0.186631, -0.645736
0.697309, -0.761236, -0.141794
0.731044, 0.139445, 0.634405
-0.640354, 0.724909, -0.291953
0.0793605, -0.756916, -0.701217
0.676134, 0.705802, -0.332001
-0.669952, -0.0388518, 0.776476
0.442532, 0.870313, -0.159269
-0.391311, 0.371894, -0.83499
-0.221197, 0.673347, -0.680611
0.212878, 0.0808407, 0.993613
0.83101, 0.59384, -0.136195
0.580748, 0.745906, -0.269953
-0.554957, -0.75902, 0.190092
0.992195, -0.0213792, -0.340045
-0.896932, -0.0148616, -0.400447
-0.502995, -0.215652, 0.919849
-0.608002, -0.74336, 0.208368
0.529415, -0.802071, 0.308138
0.185278, 0.780031, -0.519625
0.389722, -0.633891, 0.695682
0.723286, 0.636156, -0.182561
-0.616454, 0.334519, 0.728405
-0.20265, 0.505983, -0.841024
-0.160595, 0.916826, 0.365601
0.583302, -0.69197, 0.413187
-0.207422, -0.328883, 0.970516
-0.573426, -0.438752, -0.743733
0.0428207, -0.82462, -0.560779
-0.484817, -0.357072, -0.837175
0.691884, -0.321071, -0.66102
0.302825, -0.606668, -0.714587
0.501494, -0.626443, -0.676618
-0.376742, -0.915508, 0.177284
-0.243563, 0.857606, -0.240789
-0.473552, -0.746541, -0.42144
-0.410787, 0.238876, 0.846457
-0.827559, 0.104813, 0.530125
-0.477683, 0.109838, 0.918698
-0.887474, 0.321188, 0.421527
0.45171, 0.899231, -0.163269
0.055701, 0.148858, 0.978746
0.755588, 0.498493, 0.450954
-1.02109, -0.0919566, 0.0243034
-0.0781745, -0.707675, 0.638734
0.319754, 0.956636, 0.118892
0.349749, -0.852731, 0.349082
0.400875, -0.834938, -0.408468
-0.429783, -0.911413, -0.0616618
0.0332757, -0.322171, -0.978313
-0.995131, -0.0635278, -0.0846245
-0.0763184, 0.134742, 1.03309
-0.736071, -0.362426, 0.574843
-0.792737, -0.261017, -0.488672
0.508173, 0.273729, 0.809903
-0.981675, 0.270733, -0.111424
0.678027, 0.641595, 0.275308
-0.18093, 0.662717, 0.669774
-0.519526, 0.239678, -0.79473
-0.0937459, 0.941169, -0.350318
-0.873465, -0.413423, -0.415213
0.531478, 0.708137, -0.466828
-0.772399, 0.572737, -0.169583
-0.101532, 0.747118, 0.600254
0.578871, 0.775643, -0.177584
-0.0477049, -0.689755, 0.690937
0.802151, -0.520497, 0.294059
-0.346035, 0.935997, -0.162335
-0.368299, 0.280818, -0.952547
-0.600005, -0.372542, -0.699636
-0.563333, -0.837283, 0.118956
0.0253205, 0.848351, -0.544913
0.788349, 0.418821, 0.486479
-0.623655, -0.697191, -0.26842
0.0171901, 0.978674, -0.15802
-0.0724582, 0.077328, 1.0475
-0.9653, -0.139527, 0.293417
0.727986, -0.674683, 0.127194
-0.893527, 0.448978, -0.24595
-0.982172, -0.164193, -0.093771
-0.96988, -0.105933, -0.335389
0.391459, -0.713072, -0.66325
0.0204573, -0.337413, 0.983081
-0.129547, -0.977513, 0.0269538
0.834261, 0.474675, 0.165141
-0.626065, 0.736657, -0.18257
0.690163, -0.224236, 0.663043
0.342658, -0.409475, -0.880743
0.707456, 0.533053, 0.541463
0.160343, -0.761501, 0.591755
-0.300873, -0.164976, -0.981481
0.232989, -0.823548, 0.518619
-0.0656068, 0.73986, -0.732851
-0.852429, 0.176054, 0.532159
0.573579, 0.758944, -0.311239
0.671836, 0.0629664, -0.728646
0.660633, 0.781295, -0.0155309
0.193971, 0.0865099, -0.928883
-0.595745, -0.711388, -0.310855
-0.593553, -0.690168, 0.314112
-0.281836, 0.141507, -0.977114
0.619291, -0.817026, -0.136511
0.79464, -0.504999, 0.372441
0.146658, 0.739323, -0.694295
-0.531888, -0.30895, -0.793416
-0.787977, 0.500891, -0.162767
0.668144, 0.451855, -0.656189
0.259298, 0.790256, -0.562754
0.721706, -0.617157, 0.393377
0.0358553, 0.454458, 0.868093
0.538107, -0.830066, 0.204696
-0.48008, 0.318311, -0.856481
-0.375846, 0.186988, -0.960376
0.379129, -0.820625, 0.217677
-0.968347, -0.0543926, 0.390795
0.7958, 0.478914, 0.337299
0.0976997, 0.401494, 0.904975
-0.573438, 0.727881, 0.498329
0.964216, -0.232404, 0.285959
-0.435776, -0.343405, 0.765605
-0.756511, 0.125409, 0.577548
0.969199, -0.288623, 0.140079
-0.149047, 0.994941, 0.172235
-0.981444, 0.250047, 0.0630493
0.961238, 0.324378, 0.100495
-0.120752, -0.55222, -0.859222
-0.542816, -0.0974406, -0.856247
-0.0288147, 0.965374, -0.171196
-0.693419, 0.514223, 0.524648
-0.322298, -0.400277, -0.884504
-0.857822, 0.35064, 0.192553
0.680233, -0.771429, -0.00934392
0.25433, -0.655304, -0.65941
-0.572502, -0.164909, 0.757179
0.574047, -0.87827, 0.0322817
0.822451, 0.521396, -0.0382273
-0.297893, 0.966379, -0.0633423
-0.0242842, 0.701661, -0.670123
-0.856756, 0.0857107, -0.582979
-0.234634, -0.4377, 0.839424
0.912392, 0.356456, -0.261305
0.045429, 0.0895989, 1.03345
0.614018, 0.232322, -0.726653
0.260104, -0.913972, 0.30628
0.540701, -0.553, 0.666186
0.560087, 0.824719, 0.0594713
-0.487322, 0.8572, 0.248047
-1.01735, 0.0423412, 0.140233
-0.757755, 0.644585, 0.0207527
-0.628235, 0.502299, 0.481459
-0.107275, -0.905245, -0.440844
-0.703505, -0.512053, 0.559684
-0.546053, 0.334088, 0.72436
0.0593975, -0.751367, -0.691485
-0.522845, -0.817401, 0.272988
-0.706741, 0.722698, 0.169847
0.470204, -0.272647, 0.787989
-0.29631, 0.382674, -0.858733
0.622873, -0.30828, 0.72308
0.0767997, 0.592262, -0.74335
0.115302, 1.00159, 0.0522858
-0.942323, -0.0370064, 0.0872892
0.80613, -0.525897, -0.195542
-0.174285, 0.997015, 0.116332
0.323246, -0.73291, -0.622211
-0.511466, 0.284264, -0.793079
-0.510871, 0.334311, -0.781034
-0.417291, 0.195724, 0.886528
-0.628881, -0.0935801, 0.808931
0.503404, 0.76341, 0.329273
-0.321254, -0.750674, 0.600459
0.842273, 0.476987, 0.370318
0.574685, -0.7268, 0.500095
-0.327066, -0.390248, 0.885587
0.173923, 0.661678, -0.726263
-0.533996, 0.817033, 0.305212
-0.599714, 0.697796, 0.289344
-0.158703, -0.489388, -0.881528
0.964691, 0.161841, -0.078348
0.100796, 0.902474, 0.444268
0.00298274, -0.613403, 0.829102
0.596196, -0.446112, 0.70271
-0.083787, 0.244601, 0.975833
-0.612898, -0.768544, 0.302348
-0.179933, -0.281898, -0.934741
-0.470791, -0.847888, 0.158572
0.937257, -0.314425, 0.198386
-0.876251, 0.56664, -0.0284141
0.861534, 0.402245, 0.23881
0.930068, -0.122995, 0.295599
-0.652829, -0.395424, 0.70759
0.524965, -0.760875, -0.380193
0.737617, -0.038736, -0.699968
0.442931, -0.157521, 0.92214
-0.902658, -0.214678, 0.390072
-0.271082, -0.763219, -0.578116
-0.193555, 0.0655612, 0.935824
0.333992, -0.864548, -0.348424
-0.268164, -0.624771, -0.666547
-0.512982, -0.638562, -0.606108
0.272203, 0.726588, 0.616223
0.490031, -0.803947, -0.363219
0.718566, -0.335156, 0.656973
0.177221, 0.929198, -0.358548
0.710146, 0.762758, -0.00860759
0.364096, 0.313497, 0.848892
-0.533489, 0.280616, 0.76837
-0.651127, 0.478516, -0.506614
-0.801752, 0.395262, -0.497388
-0.973836, 0.072884, 0.430606
-0.273503, 0.984835, 0.0719241
0.785476, 0.57579, 0.145153
-0.24508, -0.928739, 0.279633
0.347019, 0.457974, -0.862437
-0.286064, -0.777936, 0.514365
-0.16946, -0.603177, -0.777621
-0.351342, -0.492639, -0.887461
-0.0638763, 0.972993, -0.304101
-0.773002, 0.582509, -0.421673
-0.920846, -0.386285, 0.0125335
-0.0737137, -0.983335, 0.317742
-0.692486, 0.671666, 0.15762
-0.0328086, -0.804092, -0.549332
0.337097, -0.0680244, -0.898266
-0.278241, -0.123604, 0.905924
0.294361, 0.826278, -0.404102
0.683639, -0.493783, -0.533283
-0.800175, 0.293862, -0.574685
-0.0056081, 0.94226, -0.246153
-0.481455, 0.865657, -0.0822611
0.382114, -0.796445, -0.384228
-0.411757, 0.786016, 0.387327
0.197511, -0.078061, -0.973717
-0.801015, 0.484813, 0.304319
-0.637392, 0.774362, -0.0583169
-0.563131, 0.266755, -0.758292
0.786741, 0.236798, 0.565852
-0.434601, -0.868251, 0.33356
-0.331773, 0.857122, 0.347588
0.621112, 0.728894, -0.301861
-0.238968, -0.604144, -0.663285
0.933262, -0.0291674, -0.380662
-0.962521, 0.33651, 0.344407
-0.544141, -0.128482, 0.867467
-0.865002, -0.435898, -0.215382
-0.895777, -0.457617, -0.157182
-0.632681, 0.703854, 0.265512
-0.333215, 0.842192, 0.379407
0.286238, -0.0885103, -0.958523
-0.17344, 0.62993, 0.730583
0.0319877, -1.00382, 0.260069
-0.51235, 0.529973, 0.673331
-1.01667, -0.0742464, 0.113764
0.0345243, 0.421414, -0.899128
-0.702443, 0.643297, -0.453181
0.700635, 0.600515, 0.372073
-0.64734, -0.563536, 0.448409
0.748729, -0.186354, 0.603643
-0.277532, 0.722657, -0.613265
-0.440663, 0.697902, -0.508469
0.00191997, 0.623876, -0.785674
-0.608709, -0.455186, -0.724662
0.251202, -0.456084, 0.754439
-0.609367, 0.534835, -0.636373
0.96263, -0.199459, 0.223026
-0.109303, -0.894478, -0.466331
-0.959816, -0.155992, -0.156159
0.872885, -0.304985, 0.339787
0.536948, -0.597176, -0.53544
0.823732, 0.311735, 0.439186
0.346188, 0.748033, -0.667994
0.134669, -0.775684, -0.69843
0.0630734, -0.547754, 0.865593
0.495644, -0.416536, 0.744849
-0.190239, 0.8933, 0.436661
0.300791, 0.411577, -0.876826
-0.51309, -0.0863816, 0.848144
-0.82559, 0.532364, 0.214447
-0.559763, -0.092717, 0.841496
0.769327, 0.286419, -0.446823
0.198077, -1.043, 0.162802
0.786547, -0.654812, -0.039495
0.789229, 0.603393, -0.0353413
0.932511, -0.0606853, 0.323219
0.656313, -0.254746, 0.725204
0.535628, 0.0299494, -0.824705
-0.347909, 0.640036, 0.758395
0.72835, 0.633283, -0.155265
0.410195, -0.723735, 0.562322
-0.50179, -0.806649, 0.303178
-0.341448, 0.91711, 0.140554
0.60048, 0.175868, -0.844302
0.700921, 0.0559211, -0.730333
-0.949108, -0.418356, 0.000752996
0.883491, 0.0652153, 0.35684
-0.40388, -0.47265, -0.673923
0.912953, -0.431063, -0.0900463
0.869944, 0.282349, 0.318268
0.423445, 0.916619, 0.14182
0.454137, -0.304961, 0.812024
-0.679593, 0.609207, -0.442427
0.0360387, -0.377216, -0.908953
-0.815481, -0.579857, -0.272257
-0.810948, 0.507754, -0.186335
-0.434639, 0.897376, 0.0736294
0.233774, -0.1512, 0.98216
0.969913, -0.00985396, -0.338822
-0.598763, -0.86721, -0.0042894
0.640763, 0.745807, -0.412955
-0.881381, 0.531691, 0.259865
0.709115, -0.652579, -0.090499
-0.772247, -0.0277767, 0.642888
-0.176584, -0.893541, -0.382856
0.577954, 0.468692, -0.673111
0.711498, 0.294802, 0.60155
-0.432568, 0.818755, 0.458268
0.808622, -0.251616, -0.492997
0.0136597, 0.779721, -0.716779
0.761359, -0.183897, -0.658829
-0.634018, -0.729833, -0.159382
0.0438033, -0.247303, -0.966783
1.00055, -0.186535, 0.147789
0.732466, -0.000853223, -0.691103
0.36941, -0.880838, -0.0964517
0.436565, -0.721114, 0.541831
-0.0392443, 0.96968, 0.0615797
0.909951, -0.418692, -0.0428551
-0.159928, 0.972229, 0.0016644
-0.682783, 0.465056, 0.573125
0.549749, -0.116709, -0.811404
0.496458, -0.499947, -0.725084
0.0459301, -0.8075, 0.656604
0.786473, 0.0263974, -0.632358
-0.0153822, -0.0498667, 1.00014
-0.472947, -0.784121, -0.404466
-0.919945, 0.193894, -0.138874
-0.408354, 0.604436, 0.683584
-0.89458, 0.229892, 0.304443
-0.900847, 0.426469, -0.350597
-0.914954, -0.225061, -0.336195
0.448537, 0.895219, -0.0881266
-0.563076, -0.736832, -0.413862
-0.350588, 0.0808367, 0.91364
-0.568867, -0.317712, -0.750996
0.424551, 0.804368, 0.266155
-0.260368, -0.00436467, 0.897683
-0.815576, -0.0831886, -0.604387
0.230119, -0.977637, -0.158233
0.0466491, -0.866546, -0.526688
0.807541, 0.561587, 0.131681
-0.0127756, -0.0882522, 0.979989
0.859177, 0.195016, 0.462808
0.937554, 0.324153, -0.0812995
-0.465694, 0.84516, -0.241601
-0.31355, -0.843283, -0.443812
0.345534, 0.821402, -0.354972
-0.622478, -0.805357, 0.0907292
-0.420279, -0.34236, 0.864643
-0.347233, 0.61351, -0.737738
-0.236827, -0.840145, 0.498832
0.426333, -0.612262, -0.702474
-0.0110273, 0.780486, -0.596676
0.710225, 0.239783, -0.647588
0.1519, 0.445044, 0.919265
0.416797, 0.863451, -0.217389
-0.539399, -0.548787, -0.69102
-0.867506, -0.461601, 0.266482
-0.492758, -0.674411, 0.513425
-0.344413, 0.859198, 0.384478
-0.115994, 0.262302, -0.952922
-0.535352, 0.802431, 0.336769
0.629399, -0.820502, -0.0793662
0.622504, 0.681682, -0.373368
-0.476502, 0.834494, 0.111665
